x5,y5,z5
18.35647934794705,5.891940839779377,-23.53244719221442
17.900339407694958,5.473981063140244,-22.97016612678572
17.96469991501198,3.732301790259234,-22.444946249400846
17.62604365686707,2.7822125261025645,-22.8377861021704
17.89573702373832,2.219573399492359,-24.0607530655558
17.227718412618298,1.8544629949116924,-23.091064430841342
16.889718796485777,1.3953783683654142,-23.40041228061442
16.927473768273376,-0.1990892291238032,-24.068636514582277
16.8722702145584,-0.3996125196708377,-24.133663116124303
16.287657039348673,-1.8693732214741905,-23.105918960330293
16.89153737630626,-1.9078202416555832,-24.162013320738005
16.242533198827626,-2.979119961544932,-24.12996239136959
15.902028982899257,-4.089891703993498,-25.10777723888131
15.422073162451705,-4.335274058463648,-25.15663793080144
15.717209962508356,-5.091349993735059,-25.966743419394525
15.884320038163294,-6.058091567792494,-25.81905391056492
15.648864142871242,-7.219726923092656,-25.6085096264008
15.66446684304563,-7.291417029178898,-25.842841403679675
15.421065309183914,-8.296224734221674,-26.236575060092196
15.123394094276447,-8.36611076509529,-26.74274299983677
15.11116750673243,-8.44986961787786,-27.162337741825077
15.33031947347718,-10.455451076985,-26.466377954078474
14.655045284699517,-11.574297413548392,-27.332238133496688
14.511931268469525,-11.196664913890617,-27.42580190976374
14.936620889374591,-12.361293227934931,-26.468348049934896
14.508040648557866,-12.16887541962764,-27.4522652403901
14.493706704314125,-12.804938918646268,-26.531428710971756
13.672224633503172,-14.995970061688103,-28.104719000568597
13.800158906315048,-14.5630695111604,-29.110201016411995
14.245172136224197,-15.26681566926992,-27.38167616003159
13.362289934450027,-16.717791856717493,-29.06901428033231
13.271688709668462,-15.960195372501722,-27.11470933472508
13.56801553927698,-16.477039035387328,-29.878513929414776
12.76862173156939,-17.704733163605578,-28.826494173396632
12.809640232785927,-18.794958403949774,-28.15293651357756
12.747594843932925,-18.56168778177883,-28.9795370991567
12.66515555786556,-20.09118298464716,-29.42044891996256
12.428291425988643,-20.12945688018659,-27.3650644104648
11.93516111408806,-19.796909290461063,-29.14485084492331
11.777027987091197,-21.400613805877768,-29.335986258890063
12.104854526060594,-21.38940820026794,-28.26216227573844
11.920144252901938,-22.717888870915463,-29.90183498639891
11.277634389185112,-23.05834933693084,-29.61323032840535
11.208097934485933,-23.985456246273028,-29.80090264476643
11.196378399464642,-23.558566725951778,-29.89825522473511
11.038279415969152,-25.226411579963,-29.899242698877103
10.11843212517107,-25.576679343560457,-28.60965396148285
10.332238085006043,-25.473858194025677,-27.98722840006279
10.60130989481211,-25.84959128214424,-30.431389311613188
10.169738756452992,-25.900929380422216,-28.85245172689452
10.003975996550588,-26.116665727074796,-30.447352444322128
9.535876064131385,-26.7486302233106,-30.257624690406875
9.657437732672976,-27.294132729169583,-30.02973383272586
9.78951568158084,-26.918450770540613,-30.377530259434767
9.036721092187951,-27.297841165544,-29.78525961531182
8.840150192851404,-27.58403020289174,-30.039067609496
8.91175285191091,-28.066129341556305,-29.264143713985995
8.516271292915981,-28.377737233490475,-30.6591083530719
8.420918575411365,-28.16422717974945,-29.51313908202321
8.396510100691682,-29.65593098394584,-29.80853802908471
8.525026388831538,-29.06467027115899,-30.037885686160347
7.777103759438296,-29.324412824099447,-29.31829540576793
7.669240737094154,-28.423889511294195,-29.393066783409743
7.105474909904386,-28.91122632029622,-29.132765857811496
7.431566046052865,-30.23950565159596,-30.139013181561197
7.06016705177645,-30.021266151888565,-28.999083489954103
6.615608301184981,-29.655739869548256,-29.58652335695209
6.717922062835466,-30.811110497051665,-30.84460597194468
7.010679149870187,-29.29329709476485,-28.692125728388824
6.4850349030889785,-30.175066929071168,-28.68113141550017
5.971924199011197,-29.78957766108651,-29.450747133387484
6.323418543147913,-30.38777811134929,-29.10018247004794
6.133010337882206,-29.3675393053642,-30.02893505802402
5.401939373263192,-30.54959484394424,-28.85864918299386
6.222128459092577,-29.70143327147939,-29.130801086393603
5.056640271994301,-30.81086071822474,-28.36039989721049
5.347937812587494,-30.15010670399652,-30.451523283499395
5.3256298617937095,-30.598103042968592,-28.919847219127963
4.197764984096985,-28.95158896226948,-29.99692697003491
4.732441884522447,-29.089107663176527,-29.52203799562577
4.5856052758857855,-29.416924591860443,-29.236968410040053
4.551787134204962,-29.282765580609897,-28.22901598957017
4.299715604548102,-28.681548582975317,-29.721348259977344
3.643619038395073,-28.29674007056044,-28.64902565411681
4.230556274302634,-28.341868515385517,-29.40971256581185
3.380935377108237,-28.1195159279128,-27.94611145712412
2.8547380155225834,-26.81132340589524,-28.744687228964256
2.8186540122935693,-26.92454523775513,-28.25585762932132
2.3555112694611897,-26.511555332911502,-27.481601318392794
2.815598557389269,-26.19516914090835,-28.21250649494584
3.07747011671285,-25.986834667471506,-27.76138609162619
1.86570288728856,-25.204518635014395,-27.278225029820963
1.7382119242704714,-26.00332316997317,-28.489996121318395
1.7971626588699714,-24.732373052751864,-28.13705849448967
2.087564579404858,-24.531399851515637,-26.575936915733585
1.8843004284003677,-23.47708716188151,-26.760619468852195
1.603266527779983,-23.736974355776717,-26.019443809681068
1.4035397789947042,-22.662275666974136,-27.65169019131888
1.1961096532168225,-23.09538956283713,-25.94519621133512
0.7274680202894973,-22.51038770175705,-25.1286010943128
0.4767871146336193,-22.134476930146302,-26.66927318379441
0.773204294144648,-20.31896435472344,-25.42594310182748
0.4174509858188541,-20.39104948886674,-25.32242752273631
0.1928910134779456,-19.700100846927054,-25.563028437928978
0.1037616226973089,-19.76623951102091,-24.926495326701044
-0.2924066579023268,-18.03665628527285,-24.50038516849496
-0.9083521684193524,-18.77202844540448,-24.18918924012491
-0.5399661757284762,-18.10789904650416,-24.84254440487382
-0.7830427258753905,-17.422297964289037,-24.58192075765177
-1.3359531378345937,-16.54352916789562,-24.596518059076143
-1.0612966037519764,-14.968670663505604,-23.1238307186638
-1.257908061605893,-14.459323309517371,-22.89178083037759
-1.516120240623729,-14.8245142145217,-23.128452756066284
-1.6113922194889452,-14.212274279485726,-24.49033827224359
-2.305481401473504,-12.726475098240543,-22.739165156465937
-2.3086926592289583,-12.450285228717002,-21.947874974256216
-2.304769539844037,-11.3168075426901,-21.118493975359154
-2.259324799505773,-10.561017195697014,-22.74195402046061
-2.795262980619648,-10.842068574659232,-22.10703769831955
-2.638694322653177,-9.554591045174506,-22.001682252488028
-2.8385529446414925,-9.159588292022198,-21.052488006293917
-3.508104834455345,-8.177181148083417,-20.63802560350044
-2.6625962094144398,-7.814587885399293,-21.488760640472776
-3.532926809618644,-7.304310753860967,-21.22938330807715
-3.719612993757243,-6.609889144295538,-21.392951691003983
-4.582751845267355,-4.963932395653004,-18.748783751256155
-4.366483803135345,-4.157189073503932,-19.98241922470764
-4.549678892855944,-4.110885837769452,-19.05814908045148
-4.674918862503941,-3.608800675812399,-18.737115935873767
-5.041132397798846,-3.051759571076872,-19.35306496538605
-5.03966249772961,-1.68513572454029,-18.45522093207502
-4.7048009245594296,-0.4007908422497054,-18.73019400371802
-5.7003614467138135,-0.845237696151328,-18.26814065418605
-5.26483293410759,-0.0827669905589334,-16.85615260305849
-5.785732400027938,1.626902669596805,-18.428551584441067
-6.04851617851111,2.2088901597696857,-17.329802896362306
-5.8080687331291125,1.717543201199715,-17.053740324268233
-6.289896286513402,3.2979100367087777,-16.70433147121007
-6.406202133568049,4.341680979377919,-17.433793415908458
-6.310499348844042,4.14321659738113,-16.462003772433135
-6.552527922573247,5.088025822686049,-15.174307658421046
-6.617317463983515,6.229078871237078,-15.43148356059641
-6.80454851020585,7.692707206712607,-14.72284310551861
-8.071232919074038,8.08007967966043,-14.29714843153324
-7.394533195859999,7.934837678470103,-14.72535660181292
-7.719310873178086,9.679674070976723,-14.793711135545088
-7.842509514203789,10.50592362069854,-12.313870881464762
-7.726422107910866,10.503361766165265,-13.082026934556822
-8.661149098134,12.073845201270812,-13.279971636473732
-8.822942404557367,11.301828894618806,-11.329568310625165
-8.528828259670776,12.38476911494988,-12.29966534124761
-8.578063268396608,14.669858306557654,-11.412473490557993
-8.619375721906968,14.608593922762807,-12.057864255858089
-9.409061029545091,14.890597486927396,-11.158059079564318
-9.56609032041219,16.409890497700804,-9.71641700922375
-9.339913231662615,16.01368738575646,-11.077176877276454
-9.369845927571502,16.61108532372059,-9.982687556205873
-9.873316166047664,17.643600386973766,-10.618692568268608
-10.06452196423711,18.453000523892683,-9.852275122927711
-10.14992892262704,19.192055259788912,-8.542355736468181
-10.621942013094516,18.47377943705879,-9.029190678481406
-10.716913242672184,19.80038809932009,-7.433274410925453
-10.384199006043364,20.04807277547373,-8.353094643121802
-10.778864752377537,22.15718396573432,-7.800412011765206
-11.959176624431226,21.34809539645557,-7.215840169175012
-11.490615932731004,22.251214020361463,-7.576330532095742
-11.16739090582081,22.221926101361664,-7.657946223078044
-11.296888855757764,22.929480876702257,-6.102442148008699
-11.852850132157451,23.77303058679503,-4.707276913963115
-11.991689643542816,22.9425391223608,-6.264484079403364
-12.163981136250488,24.08102758057385,-5.000249150568318
-12.318486846838512,24.47526483571403,-4.418841015673659
-12.985552736380969,24.9209587213582,-3.495539286326171
-12.74344968752524,25.412988638541613,-3.8695033733409248
-12.998014451476845,25.930513450840888,-2.5001448664229486
-13.036667832380422,25.93918983758894,-2.43151587930515
-13.339818126761925,26.558922086172483,-2.645451883365025
-13.063462205513982,27.4649457813121,-2.5835812268622838
-13.885095163286795,27.22228805937412,0.0579185822163794
-14.028936024613447,27.66816367020824,-0.7520160322735864
-13.970596140872107,28.17104375731988,-1.209274941995823
-13.941155572641437,28.72949234531081,-1.2856702622623613
-13.97315962799304,28.50828551693404,0.8703323900862148
-14.216761241631078,28.96764517938888,0.5472356905877519
-14.081998715972,28.38232037754768,0.4394832450366801
-14.927953113933706,28.83943732220927,1.5045496834755308
-14.931032895912091,28.960895294972232,1.0927686421867897
-14.92982739412922,30.273002150888345,1.3490559854411637
-14.717330498721582,29.657271048356776,1.709108003726263
-15.067475438088834,28.75847854054535,1.0403334750071156
-15.25195948030651,29.86793214158733,3.341803400950304
-15.32404091931988,31.217554761510613,2.4976990235951644
-15.750365244858314,30.21887599889927,3.72535444087565
-15.670216064810296,29.91359542625852,3.977471402572718
-15.821529349241704,29.644395479882828,4.214332973070148
-16.4941600131146,30.707731451831712,4.914214598443969
-16.18874871250501,29.259910971720004,5.174934927999277
-16.45795284558578,30.26779086546238,5.307302230014372
-16.70631439410514,29.809630629304014,6.562055726461928
-17.296661393494364,29.668813181228995,7.02727951898981
-17.281465918102825,30.050665774890632,6.749524229949361
-16.492997320264283,29.76206685323189,6.973401583187379
-16.75038196095324,29.07703533602068,6.249896672715674
-17.715681988488498,29.523972618636385,7.07195389870202
-17.245990611915214,29.345614783789205,7.577366998440421
-17.58768955087221,28.34422679821224,7.730656390614798
-17.340974681676315,29.51530782191956,7.721932618189268
-17.817113465841995,28.43364884910958,8.869186443681324
-18.5270590501829,28.615808928686132,8.77263834431107
-18.38067134527786,28.23651723787861,9.80846211446682
-18.735853381535588,28.2374411745111,10.833050386124617
-18.69293670201869,28.147519545624533,10.846051602039688
-19.041987862677875,27.38546186956493,10.37034525766292
-19.072933216446025,26.97953800899765,11.258162479435963
-19.057170576883973,27.603623998603094,11.671721685480543
-19.00641633473769,27.06352739471403,11.408896167897604
-19.11097317604207,25.564098782395583,11.84819242023748
-19.453691175504,25.424005035637983,12.02730767696274
-20.165186760709148,24.80653983336033,12.873439006219057
-19.856805820261503,23.79422877836368,13.463395801892302
-20.063799256856885,25.10297510854521,13.792130219318736
-20.64316797947618,23.39143835403657,12.638824279829088
-19.889060783054457,23.4310484211682,13.783707938678583
-20.21097952104704,23.37223674433839,14.972451320645945
-20.73757505303721,21.91263101701597,14.702497526009456
-20.61665497659682,20.3948301932414,15.936882892589002
-21.34437703882284,22.1420522774168,15.955538011486738
-21.227558979362247,20.7846153285854,15.806261659914496
-20.93961417226156,19.90139772246054,15.60608921222168
-21.051006034622937,18.961082218555703,17.89518389830722
-21.190440364918345,19.290423423036746,16.894844864046334
-21.995690608380496,18.993308933244485,16.815000909302483
-22.212649411409807,18.504242172707347,17.79612119539345
-22.30004285451409,16.988167153964124,15.85553681443408
-21.92959779286656,15.891670823411305,15.94515364398055
-22.43111170186116,15.428090153305282,17.318203967559707
-22.38703374682765,15.22644387827298,19.076922972973332
-22.26839151861253,14.3455322431523,18.52929810764558
-22.61551263374555,13.43947973803899,19.27969125915987
-22.93412522527137,14.216102912792463,17.650923232153193
-22.082276266219065,12.736500348252262,19.091327893319225
-22.61708341567936,11.750570280445398,19.757653360849535
-23.08165116226187,11.26510935720175,20.00406068210202
-22.93236139558556,9.941481007810635,20.2175497509758
-22.992508366300527,10.354340854823391,21.086250504875323
-23.28339692790272,9.530485930744598,20.56548170282351
-23.12300638198176,8.270381334795543,23.227526214141992
-23.682331400046998,8.088461208783412,20.72999753505062
-23.630162612541124,7.613860406822771,21.04138310491191
-23.91800918395395,6.366005777628169,22.745899393306964
-23.922682512656067,4.996355980226078,22.249216530845477
-23.95652877097941,4.661654589116293,22.92437390035327
-24.11562731725283,3.9098818810973137,23.740316225742383
-24.0503115004151,3.413119093486924,23.676045918790464
-24.12100670864724,3.6745574349128014,24.39000305758168
-23.73481815742528,1.668427361364436,23.673997577884226
-24.55048851989029,1.2371462885527031,23.153061504393
-24.42252338363221,0.6062272174894656,23.41427208079026
-24.887541410385356,-1.0237396619854484,24.42307336884986
-25.105794165912265,-2.2378543687811447,25.026701883954264
-25.19054786231228,-2.7351937280895298,24.756828812748413
-24.65475218202666,-2.7521227779437245,25.08357321790508
-25.663159820141036,-3.554870467511576,23.705998466687745
-24.987794276322138,-3.804779621490086,24.24607664512117
-25.6522168246886,-5.135665369195402,25.06910663177017
-25.56927752990243,-5.555565968867247,25.21862815875465
-25.07572693548941,-6.35338441962757,26.60862560403523
-25.60625985556881,-7.093023498858112,25.67119406156494
-25.226348318623447,-7.993541861752757,26.32806626236636
-25.66592070403657,-8.489654334171576,26.612422559707976
-25.868520301428955,-9.724099656856048,27.123489640558105
-25.891342662671693,-10.45557901826856,27.016066641471053
-26.191051048351284,-11.007716999892814,27.71943214305448
-25.97917943329012,-11.943547346862188,27.10596643000141
-26.40680193253823,-11.580986475678731,27.606791272946964
-27.21500992970572,-13.29135547690327,28.43736891759912
-26.59295743466509,-13.28252724011156,28.07905060909141
-26.265833611031105,-13.21132044602265,28.340297662451498
-27.183281472257928,-16.10901265783462,28.35483644073969
-26.523714631008435,-15.67251365525161,29.11288927256261
-26.72515849746012,-16.397739791414292,29.122227913207432
-26.706460420828144,-16.572905461762293,27.555528662432327
-27.09627384490651,-17.017106555891893,29.75752059134873
-27.03173992951052,-18.592312247880116,28.224391257884665
-27.19597887676053,-18.500911140257436,28.33089431967601
-27.01388667941396,-20.279171180131748,28.014365596747343
-26.7705388481359,-20.82011185880445,28.270550890538733
-27.470110214844173,-19.998165857806224,28.59549223717448
-27.77212080132775,-21.61071875577394,30.1206760412712
-27.26619580867736,-21.09092885762977,29.914408555447125
-27.616523894075225,-22.014094980251585,28.86575570452149
-27.320241553370607,-22.572869853533284,28.57099528677941
-28.04503928181368,-22.072455359628567,29.248728444438317
-27.523563114021183,-23.121346001647726,29.150496963801167
-28.385033637080603,-23.56142069887778,30.182474857236457
-27.643194036430287,-24.74863989879403,30.89537441566749
-27.76251235004449,-24.517481483944444,29.702576323114343
-28.34480714561431,-25.97456218966295,30.17435043712441
-28.504627210327747,-26.38931199604696,29.869874225929888
-28.41646361379607,-25.50550352307879,30.245792280725063
-28.10420002137621,-26.520226770734997,30.177715707624884
-28.24076517097341,-27.43198518861405,30.46061029106056
-28.436067863739986,-27.062029647527005,30.690931014157744
-28.42844033342742,-27.406301066140276,31.48606134860009
-28.5637856929256,-27.65130283912549,30.56250847346613
-28.394898315960344,-27.876181195836114,30.54702717261164
-28.055207315772407,-29.183197271147804,31.210370793189924
-29.00519517492214,-29.19126312646585,30.916806854190902
-28.594998922424946,-29.0321763726352,29.75859059701716
-28.718684523731376,-28.86742241611337,28.923604354290003
-28.519070166272765,-27.81269210614977,30.21383445828012
-28.95011031995164,-29.66311464302992,30.00007832983028
-28.9396962219456,-29.43183400685181,29.854208306318466
-28.870871952784213,-29.40060506134223,30.045816676591105
-28.72282215759102,-29.22689935664524,29.52204197904896
-28.78428535307917,-29.28997616905933,29.834047855159863
-29.783063477358034,-30.123408666342105,29.81764343656843
-29.228528382136176,-29.37091396615532,28.77715145480585
-29.62028107968482,-29.371613820050342,30.78468784049952
-29.489292148650197,-30.24629166743498,28.72540825779449
-29.51969313810017,-30.700805826312656,29.01107863087245
-29.14516207418884,-30.51301108515076,28.769832110397648
-28.880011291666413,-30.27405365386619,30.989740320546787
-29.506527937868267,-30.234323023630317,30.64950244114763
-29.612539497993307,-30.87640044973083,30.03672269325431
-29.82745860636831,-30.45834475629369,29.17682381709453
-29.266535708764643,-30.03459718292128,30.775610328735805
-29.27031315869217,-29.31062050283437,27.86422567254897
-30.06314803585023,-29.929312418643946,28.711188560703192
-28.878742528236423,-28.43999676581588,28.27049775642079
-30.114225632645592,-29.044632386228116,28.20608717295275
-29.537462830129037,-28.68323340990754,29.173964758103978
-29.61764626855526,-27.90669523596377,29.15312154676
-30.06171559560973,-27.346906874769957,27.37604258529468
-29.69534421580433,-27.03702253667937,27.145665902373043
-29.965816494431472,-28.402085309174605,27.33568520972435
-29.566266451110803,-27.48339277845951,28.45792248856372
-30.22180793953929,-26.831116096172224,28.104107512410188
-29.37008210344027,-26.957166089822767,28.11178199768736
-30.20619217979289,-26.3358870038002,28.787426072748023
-29.07010880303413,-26.03936511868273,29.099142752081164
-30.778685409884403,-25.73278698280724,28.630639430494732
-29.516388609424773,-25.63819630891881,27.889984812938188
-30.417925456338946,-24.92263160736012,27.38346188134939
-29.94010665013317,-25.17507622711126,27.42425741989131
-30.15310469205837,-24.341354647950343,26.505011123167865
-30.15685517985849,-23.447132165086952,26.75877902475189
-30.08660321111773,-22.48105553119695,28.11339499981045
-29.29931708998403,-22.1454589370433,25.74583226705215
-29.79002654119589,-22.788008910481928,26.77588277358808
-30.51074428232957,-20.79080527333162,28.152724021483632
-29.59396465994744,-21.365000670691717,26.37906117749805
-30.436302951700437,-21.58943007193082,24.60248743744214
-29.895368379145516,-19.413858068064524,25.31686061207184
-30.21479563933123,-19.118446124805047,25.24088981209819
-29.956615123386108,-17.729357248966632,24.29204739158245
-30.1999045049668,-18.64279846835527,24.94178263752127
-29.46825907943096,-17.675489386535496,23.801658521194987
-30.407998277744294,-16.711547224889618,25.09646431000413
-29.96970872729653,-16.40525199835453,23.37440871598653
-30.071223995305523,-15.499414963513452,23.593725764177474
-30.12162855500816,-14.77095817950202,22.38874635464483
-29.762170785407022,-14.303653255402642,23.942537405867444
-30.338976796042044,-13.3155183595692,22.506289488152436
-29.67648919619261,-12.959011127523464,23.178500074654718
-29.7933086939471,-12.097546862168132,22.039710154994854
-30.104945758750222,-12.777801756233302,21.66099038747306
-29.89419542211113,-11.976325493983564,21.45835715902821
-29.44785485471872,-9.713297643099798,22.595193842571412
-29.14533600788821,-9.548075202423927,22.294774485417264
-29.76143075473302,-9.037535533510525,21.26973342563406
-29.898923618764343,-8.743126167753417,20.46870387714786
-29.982845565439455,-8.247469352228524,20.444747245262736
-29.35191131999612,-8.211508248236964,20.51104017624773
-30.055348030140067,-7.1091715214336455,21.3390344127421
-29.505699989328857,-5.012615458545268,19.70397662099869
-29.9146445291444,-4.226465613045668,18.59755051783988
-29.502844450616987,-4.16263861559059,19.53806126837964
-29.4692355563578,-2.9947077306860117,19.197333261569376
-29.57708608566689,-2.3560096174331564,18.95148394114733
-30.154345711449125,-2.6120886946839925,18.60350506217428
-29.492798525849,-1.3104266271703957,18.078723435960296
-29.565924649270556,0.724672613992755,17.96017205721664
-29.427277495081167,0.6520928616179958,18.553780861135053
-30.05031881244067,1.217934508243175,16.414178879041724
-29.506879723760363,1.9291742800743357,18.007903213093506
-29.418550521140556,3.3183559783616143,17.652879210434193
-29.920320884375467,3.8443427748644745,15.784423885295618
-29.23659688895801,4.50485242819859,16.623387747725893
-29.476120975443223,4.528618282921079,15.031163894713128
-29.0167959396821,5.595161352706457,16.645624011761186
-29.421407021860997,6.544948080970267,14.979777102327787
-29.18020695612245,7.032784031178623,14.307714777856432
-28.813666036712096,8.953705066823076,14.356922856555467
-29.31412551602127,9.358918671953408,15.530348657778516
-28.905469371018174,9.162680500490955,14.287810216152987
-29.21355337296246,9.740201343316986,14.17840490657452
-29.009684171817288,10.664042255318938,12.915461228071436
-29.16312861620139,11.50096811183174,13.460235393027098
-28.40349556402086,12.799785838189152,13.465442278224083
-28.805339581987567,13.1480932212273,11.702147905396824
-28.85426450367255,13.56499519357678,11.228141354458316
-28.38426908751053,14.272746363434132,12.194805685181125
-28.262552670276712,14.361257355392144,10.36452163491931
-28.01322923953949,16.196999255249906,10.276379529509756
-28.62633086328383,16.07299455291152,9.9376286953383
-28.908400984264443,16.335638363714168,9.92080927518718
-28.624244953353397,17.79502303549814,9.557224866640158
-28.045989027543957,18.148775746646468,9.481758797016395
-28.24456773217493,18.5134286749532,9.30382743711662
-28.25144113586409,18.838538529320655,8.929702945903514
-28.31660114115413,19.684012338606333,8.404542823258492
-27.97567816642048,19.84899857882217,7.980176304618465
-27.938472396872505,21.29954400197321,7.60840448069542
-27.99610980934609,21.98597928552777,7.684132433689648
-27.953066932710254,22.274260066545096,7.87571901787477
-26.98431740595047,22.711932302816976,7.139577992720336
-27.60128208518153,22.435162094734903,5.80931443560402
-27.411123762805307,23.95496999593566,5.559069447255013
-27.33636808869893,24.66551880427668,5.340174332355498
-27.663767079790343,23.80545043532536,3.9869941002174194
-27.149404063053048,24.99619434077585,4.817668166922806
-26.84186690573748,25.28060061430564,3.7462955964792974
-27.03363067247553,26.94134336491811,3.549801929100456
-27.341435125383857,25.914840845027896,3.4441861985994846
-27.0159226397778,25.866721511880595,2.9382962373582124
-26.929667038051708,26.586333750178508,2.111647163344844
-26.915905449593943,28.14502301653876,1.7974016097688614
-27.03088382321061,27.706955766346933,2.401629643042856
-26.748329722088872,27.262334546415683,1.2308523050061182
-26.89892027291876,28.30790435047787,1.2713605954544898
-26.724500687528533,27.13203588703905,0.3101076880856612
-26.38524985384877,28.513726764877617,0.8776413587052942
-26.30378628145988,29.55001960604373,-0.2279745262992952
-26.661662408878005,29.212300046364938,0.3851447836382222
-26.383535209002552,29.259072080851865,-1.7401200076337515
-26.48811445145988,29.200480412958143,-1.7299549176212503
-25.427983691104064,28.82064862553861,-2.3687846652068583
-25.98674775972905,29.29494240644444,-1.2357668906524208
-25.90464758360447,30.020526425890367,-3.247849356697176
-26.204814920634806,30.59321066042194,-2.426627728451453
-25.567527819782388,30.393450101450288,-3.494236516035037
-25.66892253746516,29.530208225602998,-3.172761553920491
-25.59434310694447,30.36183899763309,-3.3842387357665284
-25.41781142855959,30.690206176822684,-4.317015051685842
-24.656846355997637,29.40292207828639,-4.61998580133766
-25.47205551587899,30.43364382085428,-5.070555333845547
-25.252044680272466,30.340532370896504,-5.371617966799647
-24.793192073315943,30.272948579410205,-5.007709223504379
-24.65338254918929,30.309054862432724,-5.908677382060449
-24.982001806977703,29.844624427019216,-6.857288517434865
-25.24518919894414,29.66054547253956,-6.82553329257155
-24.271593381453204,30.44371405613681,-7.960609349123973
-24.820675000492,29.93640846567944,-6.137665312840473
-23.691778323254987,29.330908409174157,-7.828689329898004
-24.13928295127401,29.336309846511583,-6.9615374180596845
-23.899138567544178,28.659630876575505,-8.602730976693739
-23.83893072104985,29.086758050604363,-8.652646243594672
-24.29480765826378,28.52301611546302,-8.399884192359279
-23.76541632938744,27.454931513667805,-8.920847537895595
-23.42321940297352,27.05976521996164,-9.220833033356463
-23.211362017569144,26.91227185160625,-11.293513066184916
-23.259780178812605,27.63825620291325,-10.896882178053524
-22.73493536768736,26.69449383787953,-10.736450523024704
-22.909195799600557,26.237284931350818,-13.316178040556323
-22.756720884974715,26.196592373721657,-11.05747825538876
-22.66480742700311,26.287456504557408,-11.781610670581104
