t,x,y,z
0.04701828956604004,2.09,-3.04,9.12
0.04902052879333496,2.09,-3.04,9.12
0.0510258674621582,2.09,-3.04,9.12
0.054032325744628906,2.09,-3.04,9.12
0.05603146553039551,2.09,-3.04,9.12
0.05802416801452637,2.09,-3.04,9.12
0.06002402305603027,2.09,-3.04,9.12
0.06202101707458496,2.23,-2.99,8.51
0.06502318382263184,2.23,-2.99,8.51
0.06702876091003418,2.23,-2.99,8.51
0.06903409957885742,2.23,-2.99,8.51
0.07102394104003906,2.23,-2.99,8.51
0.07402682304382324,2.41,-3.15,9.07
0.07603859901428223,2.41,-3.15,9.07
0.07802915573120117,2.41,-3.15,9.07
0.07903575897216797,2.41,-3.15,9.07
0.08202862739562988,2.41,-3.15,9.07
0.08404040336608887,2.42,-3.19,9.18
0.08602786064147949,2.42,-3.19,9.18
0.08802628517150879,2.42,-3.19,9.18
0.09002923965454102,2.42,-3.19,9.18
0.09202909469604492,2.42,-3.25,9.09
0.09404850006103516,2.39,-3.25,9.09
0.09603047370910645,2.39,-3.25,9.09
0.09803938865661621,2.39,-3.25,9.09
0.10004210472106934,2.39,-3.25,9.09
0.10203790664672852,2.39,-3.31,9.05
0.10403084754943848,2.34,-3.31,9.05
0.10603022575378418,2.34,-3.31,9.05
0.10903406143188477,2.34,-3.31,9.05
0.11103487014770508,2.34,-3.31,9.05
0.11303424835205078,2.31,-3.37,9.01
0.11604428291320801,2.31,-3.37,9.01
0.11903786659240723,2.31,-3.37,9.01
0.1210470199584961,2.31,-3.37,9.01
0.1240382194519043,2.31,-3.37,9.01
0.12704730033874512,2.33,-3.39,9.08
0.12903785705566406,2.33,-3.39,9.08
0.13103747367858887,2.33,-3.39,9.08
0.13304877281188965,2.33,-3.39,9.08
0.13603711128234863,2.33,-3.39,9.08
0.13804936408996582,2.29,-3.42,9.08
0.14004015922546387,2.29,-3.42,9.08
0.14204716682434082,2.29,-3.42,9.08
0.14403939247131348,2.29,-3.42,9.08
0.14605355262756348,2.29,-3.42,9.08
0.1480410099029541,2.33,-3.41,9.15
0.15004301071166992,2.33,-3.41,9.15
0.15204524993896484,2.33,-3.41,9.15
0.15404105186462402,2.33,-3.41,9.15
0.15604114532470703,2.33,-3.41,9.15
0.15906333923339844,2.34,-3.42,9.18
0.16205453872680664,2.34,-3.42,9.18
0.1630542278289795,2.34,-3.42,9.18
0.16504931449890137,2.34,-3.42,9.18
0.16705536842346191,2.34,-3.42,9.18
0.16904830932617188,2.32,-3.39,9.25
0.17104625701904297,2.32,-3.39,9.25
0.17305636405944824,2.32,-3.39,9.25
0.17605209350585938,2.32,-3.39,9.25
0.17805790901184082,2.32,-3.39,9.25
0.18006682395935059,2.33,-3.32,9.19
0.18206048011779785,2.33,-3.32,9.19
0.18406414985656738,2.33,-3.32,9.19
0.18705415725708008,2.33,-3.32,9.19
0.18905282020568848,2.33,-3.32,9.19
0.1910548210144043,2.31,-3.24,9.11
0.1930522918701172,2.31,-3.24,9.11
0.19506239891052246,2.31,-3.24,9.11
0.19706201553344727,2.31,-3.24,9.11
0.19905614852905273,2.31,-3.24,9.11
0.20205473899841309,2.34,-3.25,8.99
0.20406365394592285,2.34,-3.25,8.99
0.20606732368469238,2.34,-3.25,8.99
0.20805621147155762,2.34,-3.25,8.99
0.21005654335021973,2.34,-3.25,8.99
0.21205472946166992,2.33,-3.31,9.06
0.21405577659606934,2.33,-3.31,9.06
0.21705842018127441,2.33,-3.31,9.06
0.2190561294555664,2.33,-3.31,9.06
0.22105646133422852,2.33,-3.31,9.06
0.22305655479431152,2.34,-3.37,9.2
0.22507286071777344,2.34,-3.37,9.2
0.22706341743469238,2.34,-3.37,9.2
0.22905969619750977,2.34,-3.37,9.2
0.23106956481933594,2.34,-3.37,9.2
0.2330620288848877,2.35,-3.34,9.53
0.23507189750671387,2.35,-3.34,9.53
0.2370595932006836,2.35,-3.34,9.53
0.23907136917114258,2.35,-3.34,9.53
0.24106383323669434,2.35,-3.34,9.53
0.24407124519348145,2.34,-3.22,10.2
0.24607276916503906,2.34,-3.22,10.2
0.24807310104370117,2.34,-3.22,10.2
0.25107765197753906,2.34,-3.22,10.2
0.2530653476715088,2.34,-3.22,10.2
0.2550637722015381,2.26,-3.26,10.64
0.2570664882659912,2.26,-3.26,10.64
0.2600717544555664,2.26,-3.26,10.64
0.2620666027069092,2.26,-3.26,10.64
0.26506829261779785,2.26,-3.26,10.64
0.2680692672729492,2.17,-3.56,10.41
0.26907873153686523,2.17,-3.56,10.41
0.2720789909362793,2.17,-3.56,10.41
0.274080753326416,2.17,-3.56,10.41
0.2760763168334961,2.17,-3.86,9.9
0.27808094024658203,2.29,-3.71,9.9
0.28008151054382324,2.29,-3.71,9.9
0.2820765972137451,2.29,-3.71,9.9
0.28507399559020996,2.29,-3.71,9.9
0.28707051277160645,2.29,-3.41,9.51
0.2880825996398926,2.45,-3.49,9.51
0.29007530212402344,2.45,-3.49,9.51
0.29308032989501953,2.45,-3.49,9.51
0.295072078704834,2.45,-3.49,9.51
0.297074556350708,2.45,-3.02,9.38
0.2990753650665283,2.54,-3.02,9.38
0.30107927322387695,2.54,-3.02,9.38
0.30408596992492676,2.54,-3.02,9.38
0.3060920238494873,2.54,-3.02,9.38
0.3090856075286865,2.64,-2.59,9.34
0.3110775947570801,2.64,-2.59,9.34
0.3130769729614258,2.64,-2.59,9.34
0.315077543258667,2.64,-2.59,9.34
0.3180809020996094,2.64,-2.59,9.34
0.32007908821105957,2.66,-2.42,9.15
0.32108020782470703,2.66,-2.42,9.15
0.32308030128479004,2.66,-2.42,9.15
0.3260941505432129,2.66,-2.42,9.15
0.32808423042297363,2.66,-2.42,9.15
0.3300812244415283,2.77,-2.4,9.1
0.3320934772491455,2.77,-2.4,9.1
0.3350846767425537,2.77,-2.4,9.1
0.3370826244354248,2.77,-2.4,9.1
0.3390939235687256,2.77,-2.4,9.1
0.34209728240966797,2.8,-2.46,9.21
0.3440847396850586,2.8,-2.46,9.21
0.3470957279205322,2.8,-2.46,9.21
0.3490889072418213,2.8,-2.46,9.21
0.351088285446167,2.8,-2.46,9.21
0.3530867099761963,2.88,-2.41,9.56
0.35609865188598633,2.88,-2.41,9.56
0.3580899238586426,2.88,-2.41,9.56
0.36010003089904785,2.88,-2.41,9.56
0.3610997200012207,2.88,-2.41,9.56
0.36410045623779297,3.03,-2.52,9.7
0.3660926818847656,3.03,-2.52,9.7
0.3681039810180664,3.03,-2.52,9.7
0.36908936500549316,3.03,-2.52,9.7
0.3710906505584717,3.03,-2.52,9.7
0.3740973472595215,3.11,-2.58,9.56
0.3760976791381836,3.11,-2.58,9.56
0.37810301780700684,3.11,-2.58,9.56
0.38009214401245117,3.11,-2.58,9.56
0.3821127414703369,3.11,-2.58,9.56
0.38510656356811523,3.24,-2.58,9.15
0.38709449768066406,3.24,-2.58,9.15
0.3890953063964844,3.24,-2.58,9.15
0.39210057258605957,3.24,-2.58,9.15
0.39409732818603516,3.24,-2.58,9.15
0.3961067199707031,3.33,-2.5,8.77
0.39909911155700684,3.33,-2.5,8.77
0.40110063552856445,3.33,-2.5,8.77
0.40309691429138184,3.33,-2.5,8.77
0.40509796142578125,3.33,-2.5,8.77
0.40810155868530273,3.28,-2.32,8.34
0.41010236740112305,3.28,-2.32,8.34
0.41210055351257324,3.28,-2.32,8.34
0.414111852645874,3.28,-2.32,8.34
0.416104793548584,3.28,-2.32,8.15
0.4181036949157715,3.37,-2.11,8.15
0.42011284828186035,3.37,-2.11,8.15
0.42211270332336426,3.37,-2.11,8.15
0.42510509490966797,3.37,-2.11,8.15
0.4271049499511719,3.37,-1.95,8.05
0.4291038513183594,3.45,-1.95,8.05
0.4311044216156006,3.45,-1.95,8.05
0.4331066608428955,3.45,-1.95,8.05
0.43610453605651855,3.45,-1.95,8.05
0.4371058940887451,3.46,-1.93,8.32
0.4391055107116699,3.46,-1.93,8.32
0.44211268424987793,3.46,-1.93,8.32
0.4441070556640625,3.46,-1.93,8.32
0.4461185932159424,3.46,-1.93,8.32
0.4481189250946045,3.58,-1.9,8.53
0.45111083984375,3.58,-1.9,8.53
0.4531090259552002,3.58,-1.9,8.53
0.455120325088501,3.58,-1.9,8.53
0.45711183547973633,3.58,-1.9,8.53
0.45911550521850586,3.68,-2.47,9.29
0.46111130714416504,3.68,-2.47,9.29
0.46311092376708984,3.68,-2.47,9.29
0.46511363983154297,3.68,-2.47,9.29
0.4671175479888916,3.68,-2.47,9.29
0.4691147804260254,3.62,-2.48,9.3
0.47112369537353516,3.62,-2.48,9.3
0.47312498092651367,3.62,-2.48,9.3
0.4761190414428711,3.62,-2.48,9.3
0.47812557220458984,3.62,-2.48,9.3
0.4801356792449951,3.57,-2.26,8.75
0.48212647438049316,3.57,-2.26,8.75
0.48412084579467773,3.57,-2.26,8.75
0.4861178398132324,3.57,-2.26,8.75
0.48811817169189453,3.57,-2.26,8.75
0.4911210536956787,3.6,-2.03,8.1
0.49312615394592285,3.6,-2.03,8.1
0.4951291084289551,3.6,-2.03,8.1
0.49713778495788574,3.6,-2.03,8.1
0.49912285804748535,3.6,-2.03,8.1
0.5011224746704102,3.68,-2.02,7.75
0.503119707107544,3.68,-2.02,7.75
0.5051314830780029,3.68,-2.02,7.75
0.5071237087249756,3.68,-2.02,7.75
0.509127140045166,3.68,-2.02,7.75
0.5111334323883057,3.66,-2.02,7.71
0.513131856918335,3.66,-2.02,7.71
0.5151264667510986,3.66,-2.02,7.71
0.5171267986297607,3.66,-2.02,7.71
0.5191237926483154,3.66,-2.02,7.71
0.521125316619873,3.65,-2.03,8.22
0.524127721786499,3.65,-2.03,8.22
0.5261290073394775,3.65,-2.03,8.22
0.5281260013580322,3.65,-2.03,8.22
0.530125617980957,3.65,-2.03,8.22
0.532127857208252,3.68,-1.99,8.73
0.5351295471191406,3.68,-1.99,8.73
0.5381276607513428,3.68,-1.99,8.73
0.5401315689086914,3.68,-1.99,8.73
0.542142391204834,3.68,-1.99,8.73
0.5441305637359619,3.73,-1.96,8.8
0.5461311340332031,3.73,-1.96,8.8
0.5481410026550293,3.73,-1.96,8.8
0.551133394241333,3.73,-1.96,8.8
0.5531320571899414,3.73,-1.96,8.8
0.5551309585571289,3.73,-1.98,8.89
0.557138204574585,3.73,-1.98,8.89
0.5601322650909424,3.73,-1.98,8.89
0.5621328353881836,3.73,-1.98,8.89
0.5631446838378906,3.73,-1.98,8.89
0.5661373138427734,3.79,-2.05,9.0
0.5681471824645996,3.79,-2.05,9.0
0.5691466331481934,3.79,-2.05,9.0
0.5711476802825928,3.79,-2.05,9.0
0.5731358528137207,3.79,-2.05,9.07
0.5761399269104004,3.78,-2.03,9.07
0.5781490802764893,3.78,-2.03,9.07
0.5801482200622559,3.78,-2.03,9.07
0.5831527709960938,3.78,-2.03,9.07
0.5851542949676514,3.78,-2.03,8.93
0.5871386528015137,3.71,-1.98,8.93
0.5881390571594238,3.71,-1.98,8.93
0.5911517143249512,3.71,-1.98,8.93
0.5931525230407715,3.71,-1.98,8.93
0.5961525440216064,3.73,-2.01,8.84
0.5971531867980957,3.73,-2.01,8.84
0.6001465320587158,3.73,-2.01,8.84
0.6021444797515869,3.73,-2.01,8.84
0.6041536331176758,3.73,-2.01,8.84
0.6051628589630127,3.81,-2.12,8.64
0.6081461906433105,3.81,-2.12,8.64
0.610156774520874,3.81,-2.12,8.64
0.6121504306793213,3.81,-2.12,8.64
0.6141641139984131,3.81,-2.12,8.64
0.6161484718322754,3.77,-2.04,8.84
0.6191520690917969,3.77,-2.04,8.84
0.6211462020874023,3.77,-2.04,8.84
0.6231467723846436,3.77,-2.04,8.84
0.6261529922485352,3.77,-2.04,8.84
0.6281602382659912,3.84,-1.95,8.96
0.6291482448577881,3.84,-1.95,8.96
0.6311533451080322,3.84,-1.95,8.96
0.633152961730957,3.84,-1.95,8.96
0.6351521015167236,3.84,-1.95,8.96
0.6371500492095947,3.84,-1.89,9.05
0.6391506195068359,3.84,-1.89,9.05
0.6411552429199219,3.84,-1.89,9.05
0.643155574798584,3.84,-1.89,9.05
0.6451518535614014,3.84,-1.89,9.05
0.6471633911132812,3.85,-1.83,9.01
0.6491570472717285,3.85,-1.83,9.01
0.6511538028717041,3.85,-1.83,9.01
0.6531538963317871,3.85,-1.83,9.01
0.6561591625213623,3.85,-1.83,9.01
0.6581559181213379,3.76,-1.86,9.02
0.660167932510376,3.76,-1.86,9.02
0.6621668338775635,3.76,-1.86,9.02
0.6641616821289062,3.76,-1.86,9.02
0.6671614646911621,3.76,-1.86,9.02
0.6691575050354004,3.75,-2.01,9.12
0.6721606254577637,3.75,-2.01,9.12
0.6741626262664795,3.75,-2.01,9.12
0.6761617660522461,3.75,-2.01,9.12
0.6781587600708008,3.75,-2.01,9.12
0.6811599731445312,3.75,-2.09,9.22
0.6831624507904053,3.75,-2.09,9.22
0.6851646900177002,3.75,-2.09,9.22
0.6881773471832275,3.75,-2.09,9.22
0.69016432762146,3.75,-2.09,9.22
0.6921746730804443,3.75,-2.08,9.41
0.6941637992858887,3.75,-2.08,9.41
0.6971642971038818,3.75,-2.08,9.41
0.699167013168335,3.75,-2.08,9.41
0.7021687030792236,3.75,-2.08,9.41
0.7041647434234619,3.71,-1.99,9.54
0.7061765193939209,3.71,-1.99,9.54
0.7081694602966309,3.71,-1.99,9.54
0.7106378078460693,3.71,-1.99,9.54
0.7125213146209717,3.71,-1.99,9.54
0.7141866683959961,3.65,-1.89,9.75
0.7161736488342285,3.65,-1.89,9.75
0.7183253765106201,3.65,-1.89,9.75
0.720170259475708,3.65,-1.89,9.75
0.7221691608428955,3.65,-1.89,9.75
0.7241742610931396,3.69,-1.97,9.66
0.7261745929718018,3.69,-1.97,9.66
0.7289469242095947,3.69,-1.97,9.66
0.7311782836914062,3.69,-1.97,9.66
0.7331738471984863,3.69,-1.97,9.66
0.7360405921936035,3.69,-2.02,9.74
0.7371797561645508,3.69,-2.02,9.74
0.7393443584442139,3.69,-2.02,9.74
0.7423498630523682,3.69,-2.02,9.74
0.7443344593048096,3.69,-2.02,10.05
0.7473387718200684,3.69,-2.2,9.82
0.7493362426757812,3.69,-2.2,9.82
0.7523388862609863,3.69,-2.2,9.82
0.7543482780456543,3.69,-2.2,9.82
0.7563478946685791,3.69,-2.2,9.79
0.758345365524292,3.73,-2.3,9.79
0.7603509426116943,3.73,-2.3,9.79
0.7623510360717773,3.73,-2.3,9.79
0.7643582820892334,3.73,-2.3,9.79
0.7673475742340088,3.73,-2.17,9.85
0.7693402767181396,3.84,-2.17,9.85
0.7713401317596436,3.84,-2.17,9.85
0.7733416557312012,3.84,-2.17,9.85
0.7753522396087646,3.84,-2.17,9.85
0.77834153175354,3.84,-1.84,10.56
0.7803418636322021,3.91,-1.84,10.56
0.78334641456604,3.91,-1.84,10.56
0.7853560447692871,3.91,-1.84,10.56
0.7873561382293701,3.91,-1.84,10.56
0.7893445491790771,3.98,-1.99,11.84
0.7923488616943359,3.98,-1.99,11.84
0.7943580150604248,3.98,-1.99,11.84
0.7963459491729736,3.98,-1.99,11.84
0.7983512878417969,3.98,-1.99,11.84
0.8013639450073242,3.64,-2.82,13.78
0.8033475875854492,3.64,-2.82,13.78
0.8053593635559082,3.64,-2.82,13.78
0.8073554039001465,3.64,-2.82,13.78
0.8093562126159668,3.64,-2.82,13.78
0.811349630355835,2.93,-4.64,16.19
0.8143503665924072,2.93,-4.64,16.19
0.8163547515869141,2.93,-4.64,16.19
0.8183517456054688,2.93,-4.64,16.19
0.8213546276092529,2.93,-4.64,16.19
0.8223552703857422,1.62,-7.13,18.96
0.8253574371337891,1.62,-7.13,18.96
0.827355146408081,1.62,-7.13,18.96
0.8283565044403076,1.62,-7.13,18.96
0.8313651084899902,1.62,-7.13,18.96
0.8333578109741211,0.32,-9.87,21.74
0.8353569507598877,0.32,-9.87,21.74
0.8373687267303467,0.32,-9.87,21.74
0.8403599262237549,0.32,-9.87,21.74
0.8423619270324707,0.32,-9.87,21.74
0.845369815826416,-1.21,-10.09,23.57
0.8473572731018066,-1.21,-10.09,23.57
0.8513624668121338,-1.21,-10.09,23.57
0.8543586730957031,-1.21,-10.09,23.57
0.8563604354858398,-1.21,-10.09,23.57
0.8603653907775879,-2.25,-10.85,26.81
0.8623621463775635,-2.25,-10.85,26.81
0.8643624782562256,-2.25,-10.85,26.81
0.8673708438873291,-2.25,-10.85,26.81
0.8693623542785645,-2.25,-10.85,26.81
0.8713738918304443,-4.67,-9.39,28.43
0.874375581741333,-4.67,-9.39,28.43
0.8763692378997803,-4.67,-9.39,28.43
0.8783643245697021,-4.67,-9.39,28.43
0.8813786506652832,-4.67,-9.39,28.43
0.883368968963623,-8.56,-5.82,26.95
0.8863697052001953,-8.56,-5.82,26.95
0.88836669921875,-8.56,-5.82,26.95
0.8913710117340088,-8.56,-5.82,26.95
0.8943793773651123,-8.56,-5.82,26.95
0.896369457244873,-10.73,-2.91,22.72
0.8993747234344482,-10.73,-2.91,22.72
0.9013745784759521,-10.73,-2.91,22.72
0.9033703804016113,-10.73,-2.91,22.72
0.9063820838928223,-10.73,-2.91,14.76
0.9093749523162842,-10.47,3.26,14.88
0.9113845825195312,-10.47,3.26,14.88
0.9133725166320801,-10.47,3.26,14.88
0.9163753986358643,-10.47,3.26,14.88
0.9183871746063232,-10.47,7.85,4.22
0.9203741550445557,-11.3,7.75,4.22
0.9223766326904297,-11.3,7.75,4.22
0.9243767261505127,-11.3,7.75,4.22
0.9273765087127686,-11.3,7.75,4.22
0.929387092590332,-10.08,8.03,-8.79
0.9313781261444092,-9.81,8.03,-8.79
0.9343974590301514,-9.81,8.03,-8.79
0.9373774528503418,-9.81,8.03,-8.79
0.9393777847290039,-9.81,8.03,-8.79
0.9423930644989014,-3.68,0.71,-19.31
0.9453790187835693,-3.8,0.71,-19.31
0.9473798274993896,-3.8,0.71,-19.31
0.9503874778747559,-3.8,0.71,-19.31
0.9533815383911133,-3.8,0.71,-19.31
0.9563937187194824,0.43,-9.99,-27.33
0.9583885669708252,0.43,-9.99,-27.33
0.9603896141052246,0.43,-9.99,-27.33
0.9633848667144775,0.43,-9.99,-27.33
0.9653878211975098,0.43,-9.99,-27.33
0.9683854579925537,1.86,-22.43,-27.95
0.9713983535766602,1.86,-22.43,-27.95
0.9743914604187012,1.86,-22.43,-27.95
0.9763898849487305,1.86,-22.43,-27.95
0.9783868789672852,1.86,-22.43,-27.95
0.9814071655273438,4.19,-33.97,-28.45
0.983391523361206,4.19,-33.97,-28.45
0.9863898754119873,4.19,-33.97,-28.45
0.9893894195556641,4.19,-33.97,-28.45
0.9924051761627197,4.19,-33.97,-28.45
0.9943931102752686,5.19,-39.2,-17.34
0.9973912239074707,5.19,-39.2,-17.34
1.0013959407806396,5.19,-39.2,-17.34
1.003403902053833,5.19,-39.2,-17.34
1.0053932666778564,5.19,-39.2,-17.34
1.0084056854248047,1.58,-39.03,-13.43
1.01139497756958,1.58,-39.03,-13.43
1.0133943557739258,1.58,-39.03,-13.43
1.01639723777771,1.58,-39.03,-13.43
1.0193979740142822,1.58,-39.03,-13.43
1.0213963985443115,-1.33,-16.03,-18.27
1.024400234222412,-1.33,-16.03,-18.27
1.0264031887054443,-1.33,-16.03,-18.27
1.0283997058868408,-1.33,-16.03,-18.27
1.0314018726348877,-1.33,-16.03,-18.27
1.03440260887146,-1.57,6.23,-24.17
1.037402629852295,-1.57,6.23,-24.17
1.0394034385681152,-1.57,6.23,-24.17
1.0424058437347412,-1.57,6.23,-24.17
1.0454137325286865,-1.57,6.23,-24.17
1.0484046936035156,-0.85,15.57,-24.36
1.0504109859466553,-0.85,15.57,-24.36
1.0534040927886963,-0.85,15.57,-24.36
1.0544166564941406,-0.85,15.57,-24.36
1.0574262142181396,-0.85,15.57,-24.36
1.0594286918640137,2.01,12.22,-15.18
1.0624065399169922,2.01,12.22,-15.18
1.0644173622131348,2.01,12.22,-15.18
1.0664124488830566,2.01,12.22,-15.18
1.0684096813201904,2.01,12.22,-15.18
1.0704078674316406,3.18,8.41,-10.3
1.0734097957611084,3.18,8.41,-10.3
1.076413869857788,3.18,8.41,-10.3
1.0784122943878174,3.18,8.41,-10.3
1.0804123878479004,3.18,8.41,-12.85
1.0834150314331055,2.73,8.42,-12.85
1.085418462753296,2.73,8.42,-12.85
1.087411642074585,2.73,8.42,-12.85
1.0904178619384766,2.73,8.42,-12.85
1.0934159755706787,2.73,10.26,-14.52
1.095414400100708,2.45,10.13,-14.52
1.0974135398864746,2.45,10.13,-14.52
1.1004209518432617,2.45,10.13,-14.52
1.1034150123596191,2.45,10.13,-14.52
1.1054158210754395,2.08,12.05,-14.01
1.1084320545196533,2.08,12.05,-14.01
1.1104211807250977,2.08,12.05,-14.01
1.113417387008667,2.08,12.05,-14.01
1.116420030593872,2.08,12.05,-14.01
1.118422508239746,1.41,15.86,-14.65
1.1214189529418945,1.41,15.86,-14.65
1.1234192848205566,1.41,15.86,-14.65
1.1254234313964844,1.41,15.86,-14.65
1.127427101135254,1.41,15.86,-14.65
1.1304214000701904,1.18,20.09,-12.14
1.132425308227539,1.18,20.09,-12.14
1.1354341506958008,1.18,20.09,-12.14
1.137423038482666,1.18,20.09,-12.14
1.1394343376159668,1.18,20.09,-12.14
1.1424405574798584,1.02,22.33,-6.63
1.1444268226623535,1.02,22.33,-6.63
1.1464359760284424,1.02,22.33,-6.63
1.1494262218475342,1.02,22.33,-6.63
1.1524302959442139,1.02,22.33,-6.63
1.1544299125671387,1.13,23.62,1.65
1.1564383506774902,1.13,23.62,1.65
1.1584320068359375,1.13,23.62,1.65
1.1604435443878174,1.13,23.62,1.65
1.1624395847320557,1.13,23.62,1.65
1.1644299030303955,0.36,25.25,6.72
1.1674301624298096,0.36,25.25,6.72
1.1694295406341553,0.36,25.25,6.72
1.1704418659210205,0.36,25.25,6.72
1.1724514961242676,0.36,25.25,6.72
1.1754319667816162,0.54,23.4,9.47
1.1774322986602783,0.54,23.4,9.47
1.1794323921203613,0.54,23.4,9.47
1.1814329624176025,0.54,23.4,9.47
1.183434247970581,0.54,23.4,9.47
1.1854374408721924,1.33,18.07,6.84
1.1874349117279053,1.33,18.07,6.84
1.190446376800537,1.33,18.07,6.84
1.1924378871917725,1.33,18.07,6.84
1.1944475173950195,1.33,18.07,1.02
1.1964490413665771,1.24,13.43,1.08
1.1984386444091797,1.24,13.43,1.08
1.2014389038085938,1.24,13.43,1.08
1.2024500370025635,1.24,13.43,1.08
1.204439401626587,1.24,13.43,-1.61
1.2064402103424072,0.49,12.56,-1.61
1.2084403038024902,0.49,12.56,-1.61
1.2104508876800537,0.49,12.56,-1.61
1.21244215965271,0.49,12.56,-1.61
1.2144417762756348,0.49,13.48,-0.1
1.2164404392242432,-1.14,13.78,-0.1
1.2184438705444336,-1.14,13.78,-0.1
1.2214417457580566,-1.14,13.78,-0.1
1.2234432697296143,-1.14,13.78,-0.1
1.225445032119751,-2.97,14.64,2.73
1.227445363998413,-2.78,14.64,2.73
1.2304561138153076,-2.78,14.64,2.73
1.2324481010437012,-2.78,14.64,2.73
1.2354457378387451,-2.78,14.64,2.73
1.237445592880249,-3.21,15.17,5.36
1.2384464740753174,-3.21,15.17,5.36
1.2424588203430176,-3.21,15.17,5.36
1.2444586753845215,-3.21,15.17,5.36
1.2464525699615479,-3.21,15.17,5.36
1.2494513988494873,-4.45,14.91,7.67
1.251451015472412,-4.45,14.91,7.67
1.2534494400024414,-4.45,14.91,7.67
1.2554497718811035,-4.45,14.91,7.67
1.258465051651001,-4.45,14.91,7.67
1.260453701019287,-5.57,13.09,11.31
1.2624623775482178,-5.57,13.09,11.31
1.2644526958465576,-5.57,13.09,11.31
1.268453598022461,-5.57,13.09,11.31
1.2704529762268066,-5.57,13.09,11.31
1.2724645137786865,-6.19,10.74,17.14
1.2754590511322021,-6.19,10.74,17.14
1.2774600982666016,-6.19,10.74,17.14
1.279466152191162,-6.19,10.74,17.14
1.2824609279632568,-6.19,10.74,17.14
1.2844629287719727,-5.85,9.43,22.83
1.2874562740325928,-5.85,9.43,22.83
1.288456916809082,-5.85,9.43,22.83
1.2914698123931885,-5.85,9.43,22.83
1.2944602966308594,-5.85,9.43,22.83
1.2964601516723633,-5.93,10.41,27.09
1.2984611988067627,-5.93,10.41,27.09
1.3004732131958008,-5.93,10.41,27.09
1.3024613857269287,-5.93,10.41,27.09
1.304460048675537,-5.93,10.41,27.09
1.3074629306793213,-6.77,11.75,30.07
1.309474229812622,-6.77,11.75,30.07
1.311474084854126,-6.77,11.75,30.07
1.3134632110595703,-6.77,11.75,30.07
1.3174762725830078,-6.77,11.75,30.07
1.3194756507873535,-8.61,11.49,31.89
1.3214757442474365,-8.61,11.49,31.89
1.323467493057251,-8.61,11.49,31.89
1.3264687061309814,-8.61,11.49,31.89
1.3294658660888672,-8.61,11.49,31.89
1.331479549407959,-10.73,8.57,32.73
1.3334720134735107,-10.73,8.57,32.73
1.3354694843292236,-10.73,8.57,32.73
1.3374791145324707,-10.73,8.57,32.73
1.339479684829712,-10.73,8.57,30.28
1.3424708843231201,-12.77,3.63,30.32
1.3454818725585938,-12.77,3.63,30.32
1.3474717140197754,-12.77,3.63,30.32
1.3494715690612793,-12.77,3.63,30.32
1.3524739742279053,-12.77,-0.53,25.95
1.354482889175415,-15.4,-0.53,25.95
1.357475757598877,-15.4,-0.53,25.95
1.3604753017425537,-15.4,-0.53,25.95
1.3624753952026367,-15.4,-0.53,25.95
1.3644850254058838,-15.61,-1.66,17.93
1.3684875965118408,-15.61,-1.66,17.93
1.3704745769500732,-15.61,-1.66,17.93
1.3724870681762695,-15.61,-1.66,17.93
1.3754823207855225,-15.61,-1.66,17.93
1.3784778118133545,-13.28,1.05,8.04
1.379488468170166,-13.28,1.05,8.04
1.3814888000488281,-13.28,1.05,8.04
1.3844919204711914,-13.28,1.05,8.04
1.386491298675537,-13.28,1.05,8.04
1.3884904384613037,-12.68,3.45,1.42
1.3904943466186523,-12.68,3.45,1.42
1.3934834003448486,-12.68,3.45,1.42
1.3954830169677734,-12.68,3.45,1.42
1.3974812030792236,-12.68,3.45,1.42
1.3994941711425781,-12.97,0.94,4.62
1.4014959335327148,-12.97,0.94,4.62
1.403494119644165,-12.97,0.94,4.62
1.4064898490905762,-12.97,0.94,4.62
1.4084882736206055,-12.97,0.94,4.62
1.411484956741333,-13.85,0.79,12.89
1.4134852886199951,-13.85,0.79,12.89
1.4164996147155762,-13.85,0.79,12.89
1.4184892177581787,-13.85,0.79,12.89
1.4204871654510498,-13.85,0.79,12.89
1.4224870204925537,-15.39,5.81,13.73
1.4255025386810303,-15.39,5.81,13.73
1.4275007247924805,-15.39,5.81,13.73
1.429499864578247,-15.39,5.81,13.73
1.432504653930664,-15.39,5.81,13.73
1.4354910850524902,-15.65,12.15,6.42
1.4375016689300537,-15.65,12.15,6.42
1.439502239227295,-15.65,12.15,6.42
1.442507266998291,-15.65,12.15,6.42
1.4444925785064697,-15.65,12.15,6.42
1.4474925994873047,-15.21,16.84,-3.3
1.449495792388916,-15.21,16.84,-3.3
1.4525079727172852,-15.21,16.84,-3.3
1.4544939994812012,-15.21,16.84,-3.3
1.4575066566467285,-15.21,16.84,-3.3
1.4604992866516113,-14.36,16.66,-12.66
1.4624955654144287,-14.36,16.66,-12.66
1.4654996395111084,-14.36,16.66,-12.66
1.4684991836547852,-14.36,16.66,-12.66
1.4705090522766113,-14.36,16.66,-13.89
1.4725193977355957,-14.08,5.04,-13.98
1.4755144119262695,-14.08,5.04,-13.98
1.4775021076202393,-14.08,5.04,-13.98
1.4795112609863281,-14.08,5.04,-13.98
1.4835052490234375,-14.08,-10.28,-15.22
1.4865014553070068,-9.26,-10.18,-15.22
1.4885034561157227,-9.26,-10.18,-15.22
