time,.x,.y,.z,.w,.header.seq,.header.stamp.secs,.header.stamp.nsecs,.header.frame_id,.pose.position.x,.pose.position.y,.pose.position.z,.pose.orientation.x,.pose.orientation.y,.pose.orientation.z,.pose.orientation.w
2023-07-21 15:11:19.562832,-0.6212158203125,-0.23687744140625,0.1307373046875,0.7354736328125,18874,1689966644,171608782,world,2.0935561656951904,-5.727412223815918,1.333984136581421,-0.4707486033439636,-0.8361623883247375,-0.1672666221857071,0.2263850271701812
2023-07-21 15:11:19.572493,-0.6156005859375,-0.24139404296875,0.13482666015625,0.73797607421875,18874,1689966644,171608782,world,2.0935561656951904,-5.727412223815918,1.333984136581421,-0.4707486033439636,-0.8361623883247375,-0.1672666221857071,0.2263850271701812
2023-07-21 15:11:19.585204,-0.6099853515625,-0.24560546875,0.138671875,0.740478515625,18874,1689966644,171608782,world,2.0935561656951904,-5.727412223815918,1.333984136581421,-0.4707486033439636,-0.8361623883247375,-0.1672666221857071,0.2263850271701812
2023-07-21 15:11:19.592560,-0.604248046875,-0.24993896484375,0.1427001953125,0.74298095703125,18874,1689966644,171608782,world,2.0935561656951904,-5.727412223815918,1.333984136581421,-0.4707486033439636,-0.8361623883247375,-0.1672666221857071,0.2263850271701812
2023-07-21 15:11:19.602854,-0.5980224609375,-0.25494384765625,0.1474609375,0.74542236328125,18874,1689966644,171608782,world,2.0935561656951904,-5.727412223815918,1.333984136581421,-0.4707486033439636,-0.8361623883247375,-0.1672666221857071,0.2263850271701812
2023-07-21 15:11:19.612065,-0.59185791015625,-0.2601318359375,0.152587890625,0.74749755859375,18874,1689966644,171608782,world,2.0935561656951904,-5.727412223815918,1.333984136581421,-0.4707486033439636,-0.8361623883247375,-0.1672666221857071,0.2263850271701812
2023-07-21 15:11:19.622746,-0.58551025390625,-0.26556396484375,0.15814208984375,0.7493896484375,18874,1689966644,171608782,world,2.0935561656951904,-5.727412223815918,1.333984136581421,-0.4707486033439636,-0.8361623883247375,-0.1672666221857071,0.2263850271701812
2023-07-21 15:11:19.633466,-0.57891845703125,-0.27105712890625,0.1641845703125,0.75128173828125,18874,1689966644,171608782,world,2.0935561656951904,-5.727412223815918,1.333984136581421,-0.4707486033439636,-0.8361623883247375,-0.1672666221857071,0.2263850271701812
2023-07-21 15:11:19.641873,-0.5726318359375,-0.276123046875,0.1700439453125,0.7529296875,18874,1689966644,171608782,world,2.0935561656951904,-5.727412223815918,1.333984136581421,-0.4707486033439636,-0.8361623883247375,-0.1672666221857071,0.2263850271701812
2023-07-21 15:11:19.652548,-0.56585693359375,-0.28131103515625,0.1763916015625,0.75469970703125,18874,1689966644,171608782,world,2.0935561656951904,-5.727412223815918,1.333984136581421,-0.4707486033439636,-0.8361623883247375,-0.1672666221857071,0.2263850271701812
2023-07-21 15:11:19.662210,-0.55950927734375,-0.28570556640625,0.18206787109375,0.75640869140625,18874,1689966644,171608782,world,2.0935561656951904,-5.727412223815918,1.333984136581421,-0.4707486033439636,-0.8361623883247375,-0.1672666221857071,0.2263850271701812
2023-07-21 15:11:19.672853,-0.55279541015625,-0.28985595703125,0.18768310546875,0.75836181640625,18874,1689966644,171608782,world,2.0935561656951904,-5.727412223815918,1.333984136581421,-0.4707486033439636,-0.8361623883247375,-0.1672666221857071,0.2263850271701812
2023-07-21 15:11:19.682852,-0.5457763671875,-0.29443359375,0.19329833984375,0.76031494140625,18874,1689966644,171608782,world,2.0935561656951904,-5.727412223815918,1.333984136581421,-0.4707486033439636,-0.8361623883247375,-0.1672666221857071,0.2263850271701812
2023-07-21 15:11:19.693032,-0.53924560546875,-0.2991943359375,0.1983642578125,0.76177978515625,18874,1689966644,171608782,world,2.0935561656951904,-5.727412223815918,1.333984136581421,-0.4707486033439636,-0.8361623883247375,-0.1672666221857071,0.2263850271701812
2023-07-21 15:11:19.705173,-0.53216552734375,-0.30487060546875,0.2039794921875,0.7630615234375,18874,1689966644,171608782,world,2.0935561656951904,-5.727412223815918,1.333984136581421,-0.4707486033439636,-0.8361623883247375,-0.1672666221857071,0.2263850271701812
2023-07-21 15:11:19.712380,-0.525146484375,-0.31097412109375,0.20989990234375,0.76385498046875,18874,1689966644,171608782,world,2.0935561656951904,-5.727412223815918,1.333984136581421,-0.4707486033439636,-0.8361623883247375,-0.1672666221857071,0.2263850271701812
2023-07-21 15:11:19.722066,-0.51788330078125,-0.31768798828125,0.21624755859375,0.7642822265625,18874,1689966644,171608782,world,2.0935561656951904,-5.727412223815918,1.333984136581421,-0.4707486033439636,-0.8361623883247375,-0.1672666221857071,0.2263850271701812
2023-07-21 15:11:19.731881,-0.5106201171875,-0.32470703125,0.22247314453125,0.764404296875,18874,1689966644,171608782,world,2.0935561656951904,-5.727412223815918,1.333984136581421,-0.4707486033439636,-0.8361623883247375,-0.1672666221857071,0.2263850271701812
2023-07-21 15:11:19.743079,-0.50335693359375,-0.33184814453125,0.228515625,0.764404296875,18874,1689966644,171608782,world,2.0935561656951904,-5.727412223815918,1.333984136581421,-0.4707486033439636,-0.8361623883247375,-0.1672666221857071,0.2263850271701812
2023-07-21 15:11:19.752192,-0.4962158203125,-0.33905029296875,0.23419189453125,0.76416015625,18874,1689966644,171608782,world,2.0935561656951904,-5.727412223815918,1.333984136581421,-0.4707486033439636,-0.8361623883247375,-0.1672666221857071,0.2263850271701812
