time,imu_x,imu_y,imu_z,imu_w,mocap_x,mocap_y,mocap_z,mocap_w
2023-07-21 15:10:59.583842,-0.08258056640625,-0.22149658203125,0.9307861328125,0.2789306640625,-0.4707486033439636,-0.8361623883247375,-0.1672666221857071,0.2263850271701812
2023-07-21 15:10:59.594767,-0.08685302734375,-0.22857666015625,0.9310302734375,0.27099609375,-0.4707486033439636,-0.8361623883247375,-0.1672666221857071,0.2263850271701812
2023-07-21 15:10:59.604390,-0.09088134765625,-0.2353515625,0.9312744140625,0.2628173828125,-0.4707486033439636,-0.8361623883247375,-0.1672666221857071,0.2263850271701812
2023-07-21 15:10:59.616072,-0.09515380859375,-0.24267578125,0.931640625,0.2532958984375,-0.4707486033439636,-0.8361623883247375,-0.1672666221857071,0.2263850271701812
2023-07-21 15:10:59.627418,-0.09906005859375,-0.249267578125,0.93194580078125,0.243896484375,-0.4707486033439636,-0.8361623883247375,-0.1672666221857071,0.2263850271701812
2023-07-21 15:10:59.634540,-0.10357666015625,-0.25634765625,0.93231201171875,0.2330322265625,-0.4707486033439636,-0.8361623883247375,-0.1672666221857071,0.2263850271701812
2023-07-21 15:10:59.644554,-0.1083984375,-0.263427734375,0.93255615234375,0.22174072265625,-0.4707486033439636,-0.8361623883247375,-0.1672666221857071,0.2263850271701812
2023-07-21 15:10:59.653774,-0.11346435546875,-0.2705078125,0.9324951171875,0.210693359375,-0.4707486033439636,-0.8361623883247375,-0.1672666221857071,0.2263850271701812
2023-07-21 15:10:59.664638,-0.1190185546875,-0.278076171875,0.93206787109375,0.199462890625,-0.4707486033439636,-0.8361623883247375,-0.1672666221857071,0.2263850271701812
2023-07-21 15:10:59.674794,-0.12457275390625,-0.28607177734375,0.93115234375,0.18878173828125,-0.4707486033439636,-0.8361623883247375,-0.1672666221857071,0.2263850271701812
2023-07-21 15:10:59.684752,-0.1304931640625,-0.29510498046875,0.92962646484375,0.17803955078125,-0.4707486033439636,-0.8361623883247375,-0.1672666221857071,0.2263850271701812
2023-07-21 15:10:59.693755,-0.136474609375,-0.3050537109375,0.927490234375,0.167724609375,-0.4707486033439636,-0.8361623883247375,-0.1672666221857071,0.2263850271701812
2023-07-21 15:10:59.704283,-0.14227294921875,-0.3153076171875,0.9248046875,0.158203125,-0.4707486033439636,-0.8361623883247375,-0.1672666221857071,0.2263850271701812
2023-07-21 15:10:59.714939,-0.1483154296875,-0.3262939453125,0.92156982421875,0.1490478515625,-0.4707486033439636,-0.8361623883247375,-0.1672666221857071,0.2263850271701812
2023-07-21 15:10:59.726941,-0.15423583984375,-0.33770751953125,0.9178466796875,0.1405029296875,-0.4707486033439636,-0.8361623883247375,-0.1672666221857071,0.2263850271701812
2023-07-21 15:10:59.734697,-0.16046142578125,-0.35009765625,0.91339111328125,0.132080078125,-0.4707486033439636,-0.8361623883247375,-0.1672666221857071,0.2263850271701812
2023-07-21 15:10:59.744529,-0.16705322265625,-0.36376953125,0.90802001953125,0.12359619140625,-0.4707486033439636,-0.8361623883247375,-0.1672666221857071,0.2263850271701812
2023-07-21 15:10:59.755077,-0.17327880859375,-0.37713623046875,0.90240478515625,0.11578369140625,-0.4707486033439636,-0.8361623883247375,-0.1672666221857071,0.2263850271701812
2023-07-21 15:10:59.764363,-0.17950439453125,-0.39111328125,0.89617919921875,0.10791015625,-0.4707486033439636,-0.8361623883247375,-0.1672666221857071,0.2263850271701812
2023-07-21 15:10:59.775663,-0.18560791015625,-0.40533447265625,0.8895263671875,0.099853515625,-0.4707486033439636,-0.8361623883247375,-0.1672666221857071,0.2263850271701812
2023-07-21 15:10:59.783802,-0.1912841796875,-0.41912841796875,0.8828125,0.09173583984375,-0.4707486033439636,-0.8361623883247375,-0.1672666221857071,0.2263850271701812
2023-07-21 15:10:59.794645,-0.19720458984375,-0.43359375,0.8753662109375,0.0830078125,-0.4707486033439636,-0.8361623883247375,-0.1672666221857071,0.2263850271701812
2023-07-21 15:10:59.806661,-0.20281982421875,-0.44769287109375,0.86773681640625,0.0743408203125,-0.4707486033439636,-0.8361623883247375,-0.1672666221857071,0.2263850271701812
2023-07-21 15:10:59.813890,-0.20855712890625,-0.46270751953125,0.85919189453125,0.06488037109375,-0.4707486033439636,-0.8361623883247375,-0.1672666221857071,0.2263850271701812
